State,Year,Summary Score,1: Opportunity,1A: Poverty,1Ai: Poverty rate,1Aii: Income of the bottom 20%,1B: Employment,1Bi: Unemployment rate,1Bii: Long-term unemployment rate,1Biii: Labor participation rate,1C: Community vitality,1Ci: Perceived community improvement,1Cii: Employment growth,1Ciii: Percent increase in businesses,1D: Education,1Di: 8th grade test scores,1Dia: Reading,1Dib: Math,1Dic: Science,1Dii: High school dropout rate,1Diiia: Prevalence of charter schools,1Diiib: Educational Freedom,2: Health & Environment,2A: Physical health,2Ai: Male life expectancy,2Aii: Female life expectancy,2Aiii: Obesity rate,2B: Mental health ,2Bi: Suicide rate,2Bii: Prevalence of worrying,2Biii: Prevalence of anger,2C: Environmental health,2Ci: Satisfaction with location,2Cii: Access to safe water,2Ciii: Access to fruits and vegetables,2Civ: Access to medicine,2Cv: Access to a safe place to exercise,3: Freedom,3A: Personal freedom,3B: Economic Freedom,4: Community & Relationships,4A: Community life,4Ai: Volunteer rate,4Aii: Religious Engagement,4Aiia: Importance of Religion,4Aiib: Religious attendance,4B: Family life,4Bi: Prevalence of marriage,4Bii: Prevalence of divorce,4Biii: Children in single parent families,4Biv: Time spent with friends and family,5: Living Standard,5A: Current living standard,5Ai: Personal income per capita,5Aii: Perceived current standard of living,5B: Improvement in living standard,5Bi: Personal income per capita growth,5Bii: Perceived improvement in living standard,5Biia: Perceived improvement in personal living standard,5Biib: Perceived improvement in personal financial situation,6: Peace & Security,6A: Violent crime rate,6B: Property crime rate,6C: Perceived local safety,6D: Trust
Virginia,2006,6.300959017011734,6.449391537253113,6.8654884409075585,5.845739979952655,7.885236901862461,7.4764758548522146,9.508244835912798,6.4033931209254105,6.517789607718435,5.85482007361843,5.795,5.994584926101526,5.774875294753764,5.60078177963425,9.569632090473624,9.698149482200066,9.632064448014319,9.378682341206485,7.090755080000471,0.14195816842865452,5.320033563767586,7.675899379562638,7.265440556905086,9.706555158010206,9.769472354218548,2.320294158486506,6.647657581782826,4.325972745348478,6.993,8.624,9.1146,8.591,9.5,9.149,9.183,9.15,5.49422242244367,4.9138266411600435,6.074618203727296,6.542376049320174,7.180707783400968,7.378965692822287,6.9824498739796494,6.800000000000001,7.164899747959298,5.9040443152393784,9.0180826767468,2.9646371379842162,3.0856753288480774,8.547782117378421,6.4443165911047675,8.000780889755966,8.516561779511933,7.484999999999999,4.88785229245357,5.152204584907141,4.6235,4.3790000000000004,4.868,6.180473575630191,6.609134808964404,6.101790517125763,6.875,5.135968976430597
Virginia,2007,6.303017941924196,6.479340890734224,6.982374332826993,5.845739979952655,8.119008685701331,7.857791411831626,9.465025541204103,7.712377341421769,6.395971352869009,5.420706102910173,5.795,5.434776758711815,5.032341550018704,5.6564917153681025,9.58227456457656,9.681277012030852,9.686864340492344,9.378682341206485,7.245781007776056,0.1414195737516894,5.329593893390135,7.665645357249361,7.251717610850096,9.718582199781103,9.777469349513861,2.2591012832553234,6.6306184608979875,4.2748553826939615,6.993,8.624,9.1146,8.591,9.5,9.149,9.183,9.15,5.439996460550943,4.809401805183091,6.070591115918795,6.640170530697741,7.180707783400968,7.378965692822287,6.9824498739796494,6.800000000000001,7.164899747959298,6.099633277994515,9.233185000907318,3.770315653504656,2.847250340187666,8.547782117378421,6.369205070110597,8.060804415774768,8.63660883154954,7.484999999999999,4.677605724446426,4.731711448892853,4.6235,4.3790000000000004,4.868,6.197173390736372,6.739414789867783,6.106175278525373,6.875,5.068103494552333
Virginia,2008,6.205332545464699,6.003318334442022,6.440283173193523,5.02454904575725,7.856017300629794,7.703186196795943,9.076051888825852,6.9066258195964165,7.12688088196556,4.270519054136878,5.795,5.552512010935526,1.464045151475109,5.599284913641745,9.566062302237269,9.658844773108726,9.660659792396597,9.378682341206485,7.090755080000471,0.14103735868749567,5.329593893390135,7.617164951843857,7.22555024082746,9.769051905249954,9.80147972205506,2.1061190951773656,6.511344614704112,3.917033844112333,6.993,8.624,9.1146,8.591,9.5,9.149,9.183,9.15,5.4090352242366855,4.755808354405723,6.062262094067648,6.593713996666187,7.180707783400968,7.378965692822287,6.9824498739796494,6.800000000000001,7.164899747959298,6.006720209931405,9.025028163793161,3.6068202183663702,2.847250340187666,8.547782117378421,6.277364695556329,8.0672356909338,8.6494713818676,7.484999999999999,4.487493700178859,4.351487400357717,4.6235,4.3790000000000004,4.868,6.207136722117678,6.918699167257751,6.03460970853889,6.875,5.000238012674069
Virginia,2009,6.014109545000161,5.183914295079538,6.146294006406022,4.831327649475978,7.461260363336066,6.080118336342909,7.822692342273711,3.899873059036578,6.517789607718435,2.7968467302157465,5.745,2.6455401906472407,0.0,5.712398107353476,9.549850039897978,9.6364125341866,9.63445524430085,9.378682341206485,7.400806935551643,0.1865373466108075,5.329593893390135,7.636413101365677,7.274761356059586,9.800902528881714,9.825473131272904,2.1979084080241402,6.476677948037445,3.917033844112333,6.840999999999999,8.672,9.1578,8.68,9.503,9.276000000000002,9.212,9.118,5.378073987922429,4.702214903628355,6.053933072216503,6.445924557315515,7.134869839084548,7.07675549379885,7.192984184370246,6.8999999999999995,7.485968368740494,5.756979275546483,8.696833783796459,3.426764569743738,2.6088253515272544,8.295493397118483,5.755612052289415,8.096066735314391,8.490133470628782,7.702,3.4151573692644384,2.199814738528876,4.6305000000000005,4.393000000000001,4.868,6.369234927638416,7.241411046559693,6.145481532500443,7.122,4.968047131493527
Virginia,2010,6.001830449469499,5.224804632596707,5.993129676375073,4.831327649475978,7.154931703274168,5.298997596105315,7.736253752856322,2.556586339111875,5.604152696347748,3.683720526817932,5.779999999999999,2.1895362798704854,3.0816253005833114,5.92337073108851,9.609373511471206,9.665993921084835,9.688099611146816,9.474027002181966,8.020910646653986,0.139828035140336,5.329593893390135,7.612531633228868,7.1829720432128115,9.800902528881714,9.825473131272904,1.9225404694838162,6.518422856473791,4.01926856942137,6.880999999999999,8.655000000000001,9.1362,8.594,9.549,9.276000000000002,9.17,9.092,5.404116145289611,4.611278146064441,6.19695414451478,6.291477012973004,7.037725179237734,7.1774922268066605,6.897958131668808,6.800000000000001,6.995916263337617,5.545228846708275,8.738996226753757,3.050339326090933,2.3704003628668433,8.021179471121565,5.71221119429674,8.036408110688857,8.553816221377716,7.519,3.3880142779046234,1.8055285558092473,4.9704999999999995,4.767,5.1739999999999995,6.438078634511424,7.439819090871255,6.342639196861454,7.034000000000001,4.935856250312984
Virginia,2011,5.992651550688639,5.157339309959656,5.579873800650489,4.493190205983752,6.666557395317227,5.3136426288633,8.038788815817183,2.3588955018496796,5.54324356892304,3.7770257936604885,5.949,2.300452080398153,3.0816253005833114,5.958815016664345,9.668896983044434,9.69557530798307,9.741743977992781,9.569371663157447,8.020910646653986,0.18663742029461158,5.329593893390135,7.530364938424804,6.897405292133957,9.800902528881714,9.825473131272904,1.0658402162472511,6.547089523140457,4.01926856942137,6.962999999999999,8.659,9.1466,8.579,9.632,9.155,9.22,9.147,5.430158302656793,4.520341388500527,6.339975216813058,6.311576439713549,7.100746463277613,7.1774922268066605,7.024000699748566,6.8999999999999995,7.148001399497131,5.522406416149485,8.768928345847593,2.4183808615352405,2.6088253515272544,8.293491105687849,5.659841484635374,8.030598623944439,8.540197247888877,7.521,3.289084345326309,1.6206686906526178,4.9575,4.872999999999999,5.042,6.52968648604017,7.638227135182821,6.465882311914764,7.071,4.943636497063091
Virginia,2012,6.127107427186991,5.452177270658565,5.594961546118837,4.860826782442369,6.329096309795305,5.6509394563287145,8.254885289360656,3.520144275250727,5.177788804374759,4.605435697879925,6.173,4.561681793056465,3.0816253005833114,5.957372382306783,9.664569079971749,9.701324556914333,9.723011019843467,9.569371663157447,8.020910646653986,0.18663742029461158,5.329593893390135,7.603246702544876,7.080983917827506,9.800902528881714,9.825473131272904,1.6165760933279003,6.522756189807123,4.01926856942137,6.875,8.674,9.206,8.642,9.629999999999999,9.229000000000001,9.284,9.245,5.430158302656793,4.520341388500527,6.339975216813058,6.454279733850251,7.057444445343307,7.1774922268066605,6.937396663879953,6.8999999999999995,6.974793327759908,5.851115022357195,9.063384913294179,2.9702225241510436,2.6088253515272544,8.762027300456305,5.98417926868696,8.010267585496058,8.527535170992115,7.493,3.9580909518778613,2.6476819037557227,5.2684999999999995,5.19,5.3469999999999995,6.636116818521354,7.727869323877806,6.614181206394413,7.251000000000001,4.951416743813199
Delaware,2001,5.9615907622649065,6.4848939305390285,7.365050259328034,6.763541612288696,7.966558906367371,7.458255246264268,9.292148362369325,6.321191259006187,6.7614261174172885,5.377235007841975,5.528,5.745467482599703,4.858237540926223,5.739035208721837,9.269799053385817,9.572713194409626,9.334331415724684,8.902352550023142,4.76536616336668,3.181940409413012,5.369001572094285,7.521634426515444,7.53237302389664,9.463333380047343,9.497844715685634,3.6359409759569457,6.138130255649693,3.2013907669490775,6.771000000000001,8.442,8.894400000000001,8.190000000000001,9.058,8.947,9.296,8.981,5.465904064294165,5.497967522787904,5.433840605800427,6.059407754714238,6.3697988169048125,6.598256012011738,6.141341621797887,6.1,6.182683243595775,5.7490166925236625,9.209364408056313,3.3550766994372414,2.3704003628668433,8.061225299734252,5.856192084480182,7.154647251301123,7.429294502602246,6.879999999999999,4.557736917659241,4.759473835318483,4.356,3.6340000000000003,5.078,4.974101503217007,2.695954465132703,4.613790416444006,6.821,5.765661131291321
Delaware,2002,5.964548787025719,5.96296893683055,6.785386070484218,5.604213234601065,7.966558906367371,7.378201624839275,9.076051888825852,6.90621814252181,6.152334843170164,4.494930934795945,5.528,4.7459500104774435,3.2108427939103903,5.193357117202765,9.310768798367445,9.695622429354508,9.334331415724684,8.902352550023142,1.6648476078549603,4.604454945385888,5.369957605056539,7.735317315301228,7.440739492205895,9.536442298423038,9.63937820408717,3.1463979741074803,6.870812453697788,5.399437361093361,6.771000000000001,8.442,8.894400000000001,8.190000000000001,9.058,8.947,9.296,8.981,5.373951575898328,5.359826286642847,5.38807686515381,5.9670630481761275,6.3697988169048125,6.598256012011738,6.141341621797887,6.1,6.182683243595775,5.564327279447443,8.909714973580689,3.3928184589288106,1.8935503855460205,8.061225299734252,6.3151661450861765,7.273773578934113,7.667547157868229,6.879999999999999,5.35655871123824,6.35711742247648,4.356,3.6340000000000003,5.078,5.027416882831084,2.8286249044012792,4.76021012746668,6.821,5.69983249945638
Delaware,2003,5.873180958709534,6.171327860224381,7.22013421211708,6.473709517866789,7.966558906367371,6.84961155961123,8.989613299408463,5.711432173378623,5.847789206046602,4.920828341540344,5.528,3.0171799723033352,6.217305052317698,5.694737327628872,9.277610912155522,9.596148770718738,9.334331415724684,8.902352550023142,2.7500291022840626,5.0565719684470345,5.370913638018795,7.546203549374244,7.282337095661088,9.50404778979652,9.686108524928732,2.6568549722580146,6.461873552461642,4.172620657384924,6.771000000000001,8.442,8.894400000000001,8.190000000000001,9.058,8.947,9.296,8.981,5.281999087502491,5.221685050497791,5.342313124507193,6.034841339482556,6.3697988169048125,6.598256012011738,6.141341621797887,6.1,6.182683243595775,5.6998838620602985,9.281104864008912,3.3252299102916005,2.131975374206432,8.061225299734252,5.979831771047181,7.29566804402435,7.711336088048702,6.879999999999999,4.663995498070012,4.971990996140023,4.356,3.6340000000000003,5.078,4.7271494653170905,1.9286173299036404,4.6516872828263445,6.821,5.507293248538376
Delaware,2004,5.894131284226695,6.228200998943336,6.809538745019378,5.652518583671383,7.966558906367371,7.0804098051369095,9.119271183534547,6.578714662953143,5.54324356892304,5.302678480149929,5.528,3.4618377318308973,6.918197708618892,5.720176965467128,9.3078454862768,9.622944246169377,9.39823966263788,8.902352550023142,1.819873535630547,6.032811874494033,5.3718696709810505,7.676117779698856,7.586884182210727,9.552227790747342,9.66427309277467,3.5441516631101706,6.547069156885839,4.428207470657515,6.771000000000001,8.442,8.894400000000001,8.190000000000001,9.058,8.947,9.296,8.981,5.190046599106656,5.083543814352735,5.296549383860576,5.720565691457482,6.3697988169048125,6.598256012011738,6.141341621797887,6.1,6.182683243595775,5.071332566010151,8.954707233513002,1.6142723339077394,1.6551253968856103,8.061225299734252,6.161362701434214,7.376735608220024,7.873471216440049,6.879999999999999,4.945989794648405,5.53597958929681,4.356,3.6340000000000003,5.078,4.910755547965273,2.6493405270113115,4.857927667229405,6.821,5.3147539976203735
Delaware,2005,5.813135395586122,6.274865996245826,6.761233395949059,5.555907885530748,7.966558906367371,7.188057467306703,9.076051888825852,6.883967816746509,5.604152696347748,5.006515490818427,5.528,4.9952332617139765,4.496313210741304,6.143657630909115,9.33808006039808,9.649739721620016,9.462147909551078,8.902352550023142,3.0600809578352344,6.032811874494033,5.372825703943305,7.669644497562165,7.345955764297741,9.56196256250495,9.666067570052297,2.8098371603359724,6.768577728388752,5.092733185166252,6.771000000000001,8.442,8.894400000000001,8.190000000000001,9.058,8.947,9.296,8.981,5.09809411071082,4.945402578207679,5.25078564321396,5.810464667669475,6.3697988169048125,6.598256012011738,6.141341621797887,6.1,6.182683243595775,5.251130518434138,8.908025530360195,2.1417208580960847,1.8935503855460205,8.061225299734252,5.566598856606044,7.334609156931198,7.789218313862397,6.879999999999999,3.7985885562808894,3.241177112561779,4.356,3.6340000000000003,5.078,4.899453936365214,2.43419927414335,5.117254984292022,6.821,5.225361487025485
Delaware,2006,5.792692018045014,6.307285619478779,6.7370807214139,5.507602536460429,7.966558906367371,7.269638255361449,9.292148362369325,7.156250217066118,5.360516186648904,5.181253822889516,5.528,5.649896336703689,4.365865131964861,6.041169678250248,9.340668057972646,9.623176035159824,9.49647558873497,8.902352550023142,2.7500291022840626,6.032811874494033,5.37378173690556,7.5487540922295375,7.119597515378577,9.6317029856065,9.682163340583045,2.0449262199461824,6.632264761310036,4.683794283930106,6.771000000000001,8.442,8.894400000000001,8.190000000000001,9.058,8.947,9.296,8.981,5.006141622314983,4.807261342062622,5.205021902567343,5.975724272547607,6.3697988169048125,6.598256012011738,6.141341621797887,6.1,6.182683243595775,5.581649728190401,9.010274057380634,3.3615491701006954,1.8935503855460205,8.061225299734252,5.8035522999516065,7.412461171789168,7.944922343578337,6.879999999999999,4.194643428114046,4.0332868562280915,4.356,3.6340000000000003,5.078,4.533604482887025,1.6214434299754947,4.55600552514201,6.821,5.135968976430597
Delaware,2007,5.662447543551243,6.059731068345458,6.40419489287714,5.507602536460429,7.30078724929385,7.13270116720222,9.292148362369325,7.110893717136713,4.9950614221006235,4.035386558956019,5.528,5.352470589923103,1.2256890869449528,6.6666416543464555,9.343256055547213,9.596612348699633,9.530803267918863,8.902352550023142,2.7500291022840626,7.9066398052080915,5.374737769867815,7.470308421660761,6.935377866326763,9.643139963467988,9.791189043109137,1.3718045924031672,6.581147398655517,4.530442195966552,6.771000000000001,8.442,8.894400000000001,8.190000000000001,9.058,8.947,9.296,8.981,4.914189133919146,4.669120105917566,5.159258161920726,5.816280170743699,6.3697988169048125,6.598256012011738,6.141341621797887,6.1,6.182683243595775,5.262761524582585,8.760964383813645,2.3353060292364227,1.8935503855460205,8.061225299734252,5.460068136321735,7.39828353992629,7.916567079852579,6.879999999999999,3.5218527327171802,2.6877054654343606,4.356,3.6340000000000003,5.078,4.5418181040000905,1.5688533459411045,4.709315575506927,6.821,5.068103494552333
Delaware,2008,5.641116627476984,5.828333179634249,6.766829935762658,5.362686489249476,8.170973382275841,6.63792000354411,8.6870782364476,6.6579842440570935,4.5686975301276345,3.51272574294603,5.528,3.7124195390114827,1.2977576898266094,6.3958570362841956,9.350702121623723,9.604849442886707,9.54490437196132,8.902352550023142,1.9748994634061325,7.861969523822734,5.374737769867815,7.401744285909724,6.968233151461404,9.679441721372893,9.731067390145787,1.4941903428655332,6.342599706267766,3.8147991188032964,6.771000000000001,8.442,8.894400000000001,8.190000000000001,9.058,8.947,9.296,8.981,4.972673396377568,4.69245542254572,5.252891370209415,5.857884042712932,6.3697988169048125,6.598256012011738,6.141341621797887,6.1,6.182683243595775,5.345969268521053,8.75029372208366,2.67880766672028,1.8935503855460205,8.061225299734252,5.621795372641479,7.401593302579357,7.923186605158716,6.879999999999999,3.841997442703601,3.3279948854072017,4.356,3.6340000000000003,5.078,4.430648345195122,1.5306060120979108,4.37074935600851,6.821,5.000238012674069
Delaware,2009,5.516254857896703,4.921744305018978,6.016883810759255,4.05844206435089,7.975325557167619,4.814602544208575,7.390499395186765,3.337338491257296,3.7159697461816656,1.8898177439835975,5.1659999999999995,0.5034532319507935,0.0,6.9656731211244844,9.358148187700232,9.613086537073778,9.559005476003776,8.902352550023142,3.370132813386407,8.168738362286811,5.374737769867815,7.563520130289106,7.041643321945035,9.771482712007192,9.798064035731198,1.5553832180967162,6.5107170689222835,3.9681512067668505,6.787,8.777000000000001,9.1382,8.576999999999998,9.331,9.131,9.375,9.277,5.031157658835989,4.715790739173875,5.346524578498103,5.898662772502105,6.381555294547436,6.396782545996112,6.366328043098759,6.4,6.332656086197518,5.415770250456773,8.793618220295103,2.9052848727581932,0.9398504309043764,9.024327477869418,5.12645301326522,7.569807949099445,7.7516158981988905,7.387999999999999,2.6830980774309934,1.0356961548619859,4.330500000000001,3.583,5.078,4.69750835549771,2.2859908555009767,4.747995434996338,6.787999999999999,4.968047131493527
Delaware,2010,5.447922815535378,4.9022841619198285,5.3540334526382845,4.106747413421209,6.60131949185536,3.7778982955467235,7.347280100478071,1.3668093336252616,2.6196054525368386,2.886283249330192,5.215999999999999,0.0,3.4428497479905764,7.590921650164115,9.373582641512096,9.628331672595099,9.541164078028778,8.951252173912412,5.2304439466934385,8.168738362286811,5.374737769867815,7.505434130233671,6.9294563840212,9.771482712007192,9.798064035731198,1.2188224043252092,6.504246006679814,4.223738020039441,6.817,8.472,9.0826,8.365,9.492,9.485,9.158,8.913,5.15790433907849,4.779580413638548,5.5362282645184315,5.3935450576060635,5.639431099197957,5.364231032666031,5.914631165729883,6.2,5.629262331459767,5.14765901601417,8.84100568810657,2.530152570957417,1.1782754195647878,8.041202385427908,5.119246007509576,7.418350245813032,7.766700491626065,7.07,2.820141769206118,1.3377835384122352,4.3025,4.686,3.9189999999999996,4.682308242532203,2.5501365048555296,4.5912402149603,6.652,4.935856250312984
Delaware,2011,5.513059287235791,4.914433488230674,5.226994617851399,3.3821671773664392,7.071822058336358,3.4943292449140606,7.606595868730238,0.5613320505986674,2.315059815413276,3.2116813977703806,5.259,0.9331944453205644,3.4428497479905764,7.724728692386859,9.38901709532396,9.64357680811642,9.523322680053782,9.000151797801681,5.2304439466934385,8.55472503514318,5.374737769867815,7.541678970498605,6.919257571482668,9.771482712007192,9.798064035731198,1.188225966709617,6.642579340013147,4.223738020039441,7.013,8.690999999999999,9.0632,8.39,9.355,9.153,9.362,9.056000000000001,5.2846510193209895,4.84337008810322,5.72593195053876,5.302505268682506,6.307701130156541,6.698992745019551,5.916409515293532,6.4,5.432819030587063,4.29730940720847,8.536607789956658,0.8633973490171631,0.22457546492314362,7.564657024936913,5.261364315806186,7.314824588779457,7.8146491775589135,6.815000000000001,3.207904042832915,1.6258080856658301,4.79,4.743,4.837,4.912044178243769,3.2302219097548077,4.6263183061571755,6.848000000000001,4.943636497063091
Delaware,2012,5.64047063899234,5.15405679881126,5.003864324863612,3.5022867907172937,6.50544185900993,3.7016345545376894,7.736253752856322,1.175408350192894,2.193241560563854,4.18651404799554,5.299,3.8176923959960414,3.4428497479905764,7.7242142678481995,9.387473821707978,9.64621599087904,9.516053676443214,9.000151797801681,5.2304439466934385,8.55472503514318,5.374737769867815,7.642204783242632,7.113035009714749,9.771482712007192,9.798064035731198,1.7695582814058584,6.579579340013147,4.223738020039441,6.917999999999999,8.597,9.234,8.661,9.405,9.397,9.503,9.204,5.2846510193209895,4.84337008810322,5.72593195053876,5.455198126004127,6.174498892121201,6.245677446484393,6.103320337758008,6.1,6.106640675516018,4.735897359887053,8.57334890996885,2.0360801537569144,0.701425442243965,7.632734933578483,5.623213761844351,7.544146711964629,7.726293423929258,7.362000000000001,3.7022808117240738,2.2075616234481474,5.197,5.083,5.311,4.949232213855198,3.4573154544487674,4.768196657158825,6.62,4.951416743813199
Maryland,2001,5.492395482982345,6.2358987963658645,8.261007433468553,6.5220148669371065,10.0,7.404449186324193,9.032832594117158,6.053634082889864,7.12688088196556,4.566355416562151,4.920000000000001,3.9330631733745736,4.846003076311878,4.71178314910856,9.214957356183412,9.531506289322682,9.22324592167345,8.890119857554104,4.920392091142267,0.0,2.4159304756441946,7.911897751092173,7.592046074269692,9.460417694686289,9.587990239319064,3.7277302888037207,7.091047179006824,5.7061415370204704,7.023999999999999,8.543000000000001,9.052600000000002,8.295,9.418000000000001,9.178,9.325,9.046999999999999,4.744343927680401,5.028876242597646,4.459811612763154,6.4821431453844305,7.180525305670983,7.756728441601585,6.60432216974038,6.5,6.708644339480759,5.783760985097878,8.221340682019997,3.6287968294903212,2.847250340187666,8.437656088693528,6.53106341403345,7.6506084247233765,7.874216849446754,7.427,5.411518403343523,6.147036806687045,4.676,4.2170000000000005,5.135000000000001,4.125490870675896,0.6604791671652666,3.617823184246997,6.457999999999999,5.765661131291321
Maryland,2002,5.521761310670877,6.286823829745365,8.212702084398234,6.4254041687964705,10.0,7.324534976870343,8.85995541528238,6.047677760787797,7.0659717545408505,4.7853121642925815,4.920000000000001,3.8096761672650636,5.626260325612678,4.824746093420301,9.243794333567465,9.553082437281152,9.288180705867138,8.890119857554104,5.2304439466934385,0.0,2.4159304756441946,7.938436124014324,7.722778555690668,9.50171062361621,9.602333940880566,4.064291102575228,7.039929816352306,5.552789449056917,7.023999999999999,8.543000000000001,9.052600000000002,8.295,9.418000000000001,9.178,9.325,9.046999999999999,4.6837467265747,4.920249355148609,4.44724409800079,6.498536768694865,7.180525305670983,7.756728441601585,6.60432216974038,6.5,6.708644339480759,5.8165482317187465,8.755656466729668,3.70248000858495,2.3704003628668433,8.437656088693528,6.652012832075216,7.747562780875253,8.068125561750506,7.427,5.556462883275179,6.436925766550359,4.676,4.2170000000000005,5.135000000000001,4.17684241794748,0.7871734605208441,3.7623637118126956,6.457999999999999,5.69983249945638
Maryland,2003,5.473895420228137,6.175400092167591,7.922869989976327,5.845739979952655,10.0,6.911977885207787,8.85995541528238,5.236370377773121,6.639607862567862,4.886815653642841,4.920000000000001,3.5051105974221106,6.235336363506411,4.9799368398434085,9.244288789510028,9.489631020915159,9.353115490060823,8.890119857554104,5.695521730020197,0.0,2.4159304756441946,7.845261911444735,7.477334159751577,9.500016113998106,9.632606203071184,3.2993801621854386,7.005851574582626,5.450554723747879,7.023999999999999,8.543000000000001,9.052600000000002,8.295,9.418000000000001,9.178,9.325,9.046999999999999,4.623149525469,4.811622467699572,4.434676583238426,6.444784939534492,7.180525305670983,7.756728441601585,6.60432216974038,6.5,6.708644339480759,5.7090445733980015,8.665883009575627,3.600663821116421,2.131975374206432,8.437656088693528,6.410861566640476,7.797610175248039,8.168220350496078,7.427,5.024112958032913,5.372225916065826,4.676,4.2170000000000005,5.135000000000001,4.401879430696473,1.5915627004105002,4.050661773837017,6.457999999999999,5.507293248538376
Maryland,2004,5.505163565459377,6.193011953419217,7.608885221019261,5.217770442038522,10.0,7.120689069474559,8.94639400469977,6.019701850854902,6.395971352869009,5.299105396794185,4.920000000000001,3.880112332338855,7.097203858043699,4.743368126388863,9.240576327883394,9.474878530417309,9.35673059567877,8.890119857554104,4.920392091142267,0.06913596014092926,2.4159304756441946,7.7875697902244525,7.30425779609073,9.548273079806675,9.677048898591908,2.6874514098736064,7.005851574582626,5.450554723747879,7.023999999999999,8.543000000000001,9.052600000000002,8.295,9.418000000000001,9.178,9.325,9.046999999999999,4.562552324363299,4.702995580250535,4.422109068476063,6.4924823252206245,7.180525305670983,7.756728441601585,6.60432216974038,6.5,6.708644339480759,5.804439344770265,8.55317312135098,4.094952794830122,2.131975374206432,8.437656088693528,6.660175005722839,7.914420477106485,8.40184095421297,7.427,5.405929534339193,6.135859068678386,4.676,4.2170000000000005,5.135000000000001,4.424423083621012,1.6262243467058937,4.298713990157783,6.457999999999999,5.3147539976203735
Maryland,2005,5.469911220379736,6.29122341925944,7.657190570089579,5.314381140179157,10.0,7.2812083367740605,9.032832594117158,5.988457171363025,6.822335244841997,5.381177212461625,4.920000000000001,4.686063853973043,6.537467783411831,4.8453175577124945,9.23686386625676,9.460126039919459,9.360345701296717,8.890119857554104,5.2304439466934385,0.06864486018728413,2.4159304756441946,7.805724751652481,7.273527075950617,9.576974558008876,9.709137448047326,2.5344692217956486,7.091047179006824,5.7061415370204704,7.023999999999999,8.543000000000001,9.052600000000002,8.295,9.418000000000001,9.178,9.325,9.046999999999999,4.5019551232575985,4.594368692801499,4.409541553713699,6.491314734578928,7.180525305670983,7.756728441601585,6.60432216974038,6.5,6.708644339480759,5.802104163486874,8.820579917734232,3.5797802846528923,2.3704003628668433,8.437656088693528,6.3561972894930925,7.925122007650352,8.423244015300705,7.427,4.7872725713358335,4.898545142671667,4.676,4.2170000000000005,5.135000000000001,4.4270327487724215,1.5855865544975012,4.4391829535667,6.457999999999999,5.225361487025485
Maryland,2006,5.495105859911414,6.376421225836841,7.9711753390466455,5.942350678093291,10.0,7.292484123168401,9.16249047824324,5.466262754446976,7.248699136814986,5.192480047009166,4.920000000000001,5.798695300211263,4.858744840816235,5.049545394123154,9.307617086911902,9.540980358408287,9.491751044773313,8.890119857554104,5.2304439466934385,0.6105751487641192,2.4159304756441946,7.782596684567707,7.238221116465977,9.635326747658844,9.697849568021395,2.3814870337176903,7.056968937237144,5.6039068117114335,7.023999999999999,8.543000000000001,9.052600000000002,8.295,9.418000000000001,9.178,9.325,9.046999999999999,4.441357922151898,4.485741805352462,4.396974038951335,6.490234007507812,7.180525305670983,7.756728441601585,6.60432216974038,6.5,6.708644339480759,5.799942709344641,8.640305126982259,3.7514092588359387,2.3704003628668433,8.437656088693528,6.451214270705093,7.992350674608362,8.557701349216725,7.427,4.910077866801824,5.1441557336036485,4.676,4.2170000000000005,5.135000000000001,4.507986432966344,1.8891747668778467,4.548801988556937,6.457999999999999,5.135968976430597
Maryland,2007,5.430267221848335,6.3420897001128544,7.8745646409060095,5.749129281812019,10.0,7.461684188505763,9.33536765707802,6.349167918446696,6.700516989992571,4.753742764937136,4.920000000000001,5.2659751107616675,4.07525318404974,5.2783672061025095,9.378370307567044,9.621834676897114,9.623156388249908,8.890119857554104,5.385469874469025,1.0712614362714579,2.4159304756441946,7.719527127764482,7.117168929595657,9.640397449036868,9.757972432650698,1.9531369070994073,6.988812453697787,5.399437361093361,7.023999999999999,8.543000000000001,9.052600000000002,8.295,9.418000000000001,9.178,9.325,9.046999999999999,4.380760721046197,4.377114917903425,4.384406524188971,6.379586540814524,7.180525305670983,7.756728441601585,6.60432216974038,6.5,6.708644339480759,5.578647775958064,8.463057583725458,3.2819020572068367,2.131975374206432,8.437656088693528,6.153914568155727,8.02157377623207,8.616147552464142,7.427,4.286255360079385,3.8965107201587688,4.676,4.2170000000000005,5.135000000000001,4.620061419400369,2.3278238768919692,4.6263183061571755,6.457999999999999,5.068103494552333
